Day of Year,Year,Month,Day,time,Is Daylight,Distance to Solar Noon,temperature,wind_direction,wind_speed,humidity,pressure,coverage
34,2016,2,3,7,1,0.5,70,0.0,0,100,29,Fair
34,2016,2,3,8,1,0.4166666666666667,70,0.0,0,100,29,Fair
34,2016,2,3,9,1,0.3333333333333333,77,0.0,0,78,29,Fair
34,2016,2,3,10,1,0.25,82,90.0,12,70,29,Fair
34,2016,2,3,13,1,0.0,90,112.5,8,52,29,Fair
34,2016,2,3,14,1,0.08333333333333333,91,135.0,8,52,29,Fair
34,2016,2,3,15,1,0.16666666666666666,91,112.5,12,52,29,Partly Cloudy
34,2016,2,3,17,1,0.3333333333333333,88,90.0,14,58,29,Partly Cloudy
34,2016,2,3,19,0,0.5,81,90.0,12,74,29,Fair
34,2016,2,3,20,0,0.5833333333333334,79,90.0,8,78,29,Fair
34,2016,2,3,21,0,0.6666666666666666,79,0.0,0,78,29,Fair
34,2016,2,3,22,0,0.75,77,0.0,0,83,29,Fair
34,2016,2,3,23,0,0.8333333333333334,75,0.0,0,83,29,Fair
34,2016,2,3,24,0,0.9166666666666666,75,0.0,0,78,29,Fair
35,2016,2,4,1,0,1.0,73,0.0,0,83,29,Fair
35,2016,2,4,2,0,0.9166666666666666,72,0.0,0,88,29,Fair
35,2016,2,4,3,0,0.8333333333333334,72,0.0,0,88,29,Fair
35,2016,2,4,4,0,0.75,72,0.0,0,94,29,Fair
35,2016,2,4,5,0,0.6666666666666666,72,0.0,0,88,29,Fair
35,2016,2,4,6,0,0.5833333333333334,70,0.0,0,94,29,Fair
35,2016,2,4,8,1,0.4166666666666667,72,0.0,0,88,29,Fair
35,2016,2,4,9,1,0.3333333333333333,77,0.0,0,78,29,Fair
35,2016,2,4,11,1,0.16666666666666666,88,90.0,6,58,29,Fair
35,2016,2,4,12,1,0.08333333333333333,88,135.0,6,58,29,Mostly Cloudy
35,2016,2,4,13,1,0.0,88,0.0,0,58,29,Mostly Cloudy
35,2016,2,4,14,1,0.08333333333333333,88,112.5,5,58,29,Mostly Cloudy
35,2016,2,4,15,1,0.16666666666666666,84,0.0,0,66,29,Light Rain Shower
35,2016,2,4,16,1,0.25,81,45.0,5,84,29,Showers in the Vicinity
35,2016,2,4,17,1,0.3333333333333333,86,67.5,12,66,29,Showers in the Vicinity
35,2016,2,4,18,1,0.4166666666666667,82,90.0,14,74,29,Showers in the Vicinity
35,2016,2,4,19,0,0.5,79,90.0,10,83,29,Showers in the Vicinity
35,2016,2,4,20,0,0.5833333333333334,77,90.0,9,94,29,Showers in the Vicinity
35,2016,2,4,21,0,0.6666666666666666,77,0.0,0,94,29,Fair
35,2016,2,4,22,0,0.75,75,0.0,0,94,29,Fair
35,2016,2,4,23,0,0.8333333333333334,75,0.0,0,94,29,Fair
35,2016,2,4,24,0,0.9166666666666666,75,0.0,0,94,29,Partly Cloudy
36,2016,2,5,1,0,1.0,77,0.0,0,89,29,Partly Cloudy
36,2016,2,5,2,0,0.9166666666666666,75,0.0,0,94,29,Mostly Cloudy
36,2016,2,5,3,0,0.8333333333333334,77,0.0,0,89,29,Mostly Cloudy
36,2016,2,5,4,0,0.75,75,0.0,0,94,29,Partly Cloudy
36,2016,2,5,5,0,0.6666666666666666,77,0.0,0,89,29,Mostly Cloudy
36,2016,2,5,6,0,0.5833333333333334,75,0.0,0,94,29,Mostly Cloudy
36,2016,2,5,7,1,0.5,75,0.0,0,94,29,Mostly Cloudy
36,2016,2,5,9,1,0.3333333333333333,73,45.0,5,100,29,Light Rain
36,2016,2,5,10,1,0.25,77,90.0,8,89,29,Mostly Cloudy
36,2016,2,5,11,1,0.16666666666666666,79,90.0,15,89,29,Mostly Cloudy
36,2016,2,5,12,1,0.08333333333333333,77,90.0,15,94,29,Light Rain Shower
36,2016,2,5,13,1,0.0,75,90.0,12,100,29,Light Rain Shower
36,2016,2,5,14,1,0.08333333333333333,75,90.0,13,94,29,Light Rain Shower
36,2016,2,5,15,1,0.16666666666666666,75,90.0,12,89,29,Light Rain Shower
36,2016,2,5,16,1,0.25,79,90.0,9,83,29,Showers in the Vicinity
36,2016,2,5,17,1,0.3333333333333333,79,157.5,5,89,29,Light Rain Shower
36,2016,2,5,18,1,0.4166666666666667,79,112.5,7,89,29,Light Rain Shower
36,2016,2,5,19,0,0.5,77,90.0,12,83,29,Mostly Cloudy
36,2016,2,5,20,0,0.5833333333333334,77,90.0,8,89,29,Partly Cloudy
36,2016,2,5,21,0,0.6666666666666666,77,90.0,6,89,29,Partly Cloudy
36,2016,2,5,22,0,0.75,79,90.0,13,83,29,Mostly Cloudy
36,2016,2,5,23,0,0.8333333333333334,79,90.0,14,83,29,Partly Cloudy
36,2016,2,5,24,0,0.9166666666666666,79,90.0,14,83,29,Partly Cloudy
37,2016,2,6,1,0,1.0,77,90.0,12,89,29,Partly Cloudy
37,2016,2,6,2,0,0.9166666666666666,79,90.0,15,83,29,Partly Cloudy
37,2016,2,6,3,0,0.8333333333333334,79,90.0,12,83,29,Partly Cloudy
37,2016,2,6,4,0,0.75,79,90.0,13,83,29,Partly Cloudy
37,2016,2,6,5,0,0.6666666666666666,79,90.0,9,83,29,Partly Cloudy
37,2016,2,6,6,0,0.5833333333333334,77,90.0,8,89,29,Partly Cloudy
37,2016,2,6,7,1,0.5,77,90.0,9,89,29,Fair
37,2016,2,6,8,1,0.4166666666666667,79,90.0,7,83,29,Fair
37,2016,2,6,9,1,0.3333333333333333,81,112.5,8,79,29,Showers in the Vicinity
37,2016,2,6,10,1,0.25,84,90.0,20,70,29,Mostly Cloudy
37,2016,2,6,11,1,0.16666666666666666,86,90.0,21,62,29,Partly Cloudy / Windy
37,2016,2,6,12,1,0.08333333333333333,88,112.5,21,58,29,Mostly Cloudy / Windy
37,2016,2,6,14,1,0.08333333333333333,88,112.5,18,58,29,Mostly Cloudy
37,2016,2,6,15,1,0.16666666666666666,88,112.5,14,58,29,Mostly Cloudy
37,2016,2,6,16,1,0.25,86,112.5,14,62,29,Partly Cloudy
37,2016,2,6,17,1,0.3333333333333333,86,112.5,15,66,29,Showers in the Vicinity
37,2016,2,6,18,1,0.4166666666666667,82,90.0,15,74,29,Showers in the Vicinity
37,2016,2,6,19,0,0.5,79,90.0,8,89,29,Showers in the Vicinity
37,2016,2,6,20,0,0.5833333333333334,77,112.5,8,89,29,Showers in the Vicinity
37,2016,2,6,21,0,0.6666666666666666,77,112.5,6,94,29,Partly Cloudy
37,2016,2,6,22,0,0.75,75,90.0,8,94,29,Fair
37,2016,2,6,23,0,0.8333333333333334,77,90.0,10,89,29,Fair
37,2016,2,6,24,0,0.9166666666666666,77,90.0,8,83,29,Fair
38,2016,2,7,1,0,1.0,75,90.0,7,89,29,Fair
38,2016,2,7,2,0,0.9166666666666666,75,90.0,7,89,29,Fair
38,2016,2,7,3,0,0.8333333333333334,75,90.0,7,89,29,Fair
38,2016,2,7,4,0,0.75,75,90.0,8,89,29,Fair
38,2016,2,7,5,0,0.6666666666666666,75,90.0,7,89,29,Fair
38,2016,2,7,7,1,0.5,75,90.0,7,89,29,Partly Cloudy
38,2016,2,7,8,1,0.4166666666666667,75,90.0,8,94,29,Showers in the Vicinity
38,2016,2,7,9,1,0.3333333333333333,77,90.0,9,89,29,Partly Cloudy
38,2016,2,7,10,1,0.25,82,112.5,10,79,29,Showers in the Vicinity
38,2016,2,7,11,1,0.16666666666666666,82,90.0,13,74,29,Showers in the Vicinity
38,2016,2,7,12,1,0.08333333333333333,86,90.0,13,66,29,Partly Cloudy
38,2016,2,7,13,1,0.0,88,112.5,16,62,29,Partly Cloudy
38,2016,2,7,14,1,0.08333333333333333,86,112.5,16,66,29,Light Rain Shower
38,2016,2,7,15,1,0.16666666666666666,88,112.5,15,58,29,Partly Cloudy
38,2016,2,7,16,1,0.25,86,90.0,17,62,29,Fair
38,2016,2,7,17,1,0.3333333333333333,84,112.5,12,66,29,Fair
38,2016,2,7,18,1,0.4166666666666667,84,112.5,13,62,29,Fair
38,2016,2,7,19,0,0.5,81,112.5,3,74,29,Fair
38,2016,2,7,20,0,0.5833333333333334,79,0.0,0,83,29,Fair
38,2016,2,7,21,0,0.6666666666666666,77,0.0,0,89,29,Fair
38,2016,2,7,22,0,0.75,77,0.0,0,83,29,Fair
38,2016,2,7,23,0,0.8333333333333334,75,0.0,0,89,29,Fair
38,2016,2,7,24,0,0.9166666666666666,75,0.0,0,89,29,Fair
39,2016,2,8,1,0,1.0,75,0.0,0,89,29,Fair
39,2016,2,8,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
39,2016,2,8,3,0,0.8333333333333334,75,0.0,0,89,29,Fair
39,2016,2,8,4,0,0.75,75,0.0,0,89,29,Fair
39,2016,2,8,5,0,0.6666666666666666,73,0.0,0,94,29,Fair
39,2016,2,8,6,0,0.5833333333333334,73,0.0,0,94,29,Fair
39,2016,2,8,7,1,0.5,75,0.0,0,89,29,Showers in the Vicinity
39,2016,2,8,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
39,2016,2,8,9,1,0.3333333333333333,77,0.0,0,89,29,Mostly Cloudy
39,2016,2,8,11,1,0.16666666666666666,84,112.5,16,66,29,Partly Cloudy
39,2016,2,8,13,1,0.0,90,90.0,16,59,29,Mostly Cloudy
39,2016,2,8,14,1,0.08333333333333333,90,90.0,16,59,29,Partly Cloudy
39,2016,2,8,15,1,0.16666666666666666,88,112.5,16,62,29,Showers in the Vicinity
39,2016,2,8,17,1,0.3333333333333333,86,135.0,16,58,29,Fair
39,2016,2,8,18,1,0.4166666666666667,84,112.5,14,62,29,Fair
39,2016,2,8,19,0,0.5,81,112.5,12,74,29,Fair
39,2016,2,8,21,0,0.6666666666666666,77,90.0,3,83,29,Fair
39,2016,2,8,22,0,0.75,77,90.0,3,83,29,Fair
39,2016,2,8,23,0,0.8333333333333334,75,0.0,0,89,29,Fair
39,2016,2,8,24,0,0.9166666666666666,75,0.0,0,89,29,Fair
40,2016,2,9,1,0,1.0,75,0.0,0,89,29,Fair
40,2016,2,9,2,0,0.9166666666666666,75,0.0,0,89,29,Partly Cloudy
40,2016,2,9,3,0,0.8333333333333334,75,0.0,0,94,29,Partly Cloudy
40,2016,2,9,4,0,0.75,75,0.0,0,94,29,Mostly Cloudy
40,2016,2,9,5,0,0.6666666666666666,75,0.0,0,94,29,Mostly Cloudy
40,2016,2,9,6,0,0.5833333333333334,75,0.0,0,94,29,Partly Cloudy
40,2016,2,9,7,1,0.5,75,0.0,0,94,29,Mostly Cloudy
40,2016,2,9,8,1,0.4166666666666667,75,90.0,5,94,29,Light Rain Shower
40,2016,2,9,10,1,0.25,82,90.0,14,74,29,Mostly Cloudy
40,2016,2,9,11,1,0.16666666666666666,84,90.0,16,70,30,Mostly Cloudy
40,2016,2,9,13,1,0.0,88,90.0,17,58,29,Showers in the Vicinity
40,2016,2,9,14,1,0.08333333333333333,90,90.0,15,52,29,Partly Cloudy
40,2016,2,9,15,1,0.16666666666666666,88,90.0,16,58,29,Partly Cloudy
40,2016,2,9,16,1,0.25,86,90.0,14,62,29,Partly Cloudy
40,2016,2,9,17,1,0.3333333333333333,86,90.0,14,58,29,Fair
40,2016,2,9,18,1,0.4166666666666667,82,90.0,12,70,29,Partly Cloudy
40,2016,2,9,19,0,0.5,82,90.0,12,74,29,Light Rain Shower
40,2016,2,9,20,0,0.5833333333333334,79,0.0,0,83,29,Fair
40,2016,2,9,21,0,0.6666666666666666,77,0.0,0,89,29,Fair
40,2016,2,9,22,0,0.75,77,90.0,6,83,29,Fair
40,2016,2,9,23,0,0.8333333333333334,77,90.0,8,83,29,Fair
40,2016,2,9,24,0,0.9166666666666666,77,90.0,6,83,29,Fair
41,2016,2,10,1,0,1.0,75,0.0,0,89,29,Fair
41,2016,2,10,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
41,2016,2,10,4,0,0.75,75,90.0,7,89,29,Fair
41,2016,2,10,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
41,2016,2,10,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
41,2016,2,10,7,1,0.5,75,90.0,6,83,29,Fair
41,2016,2,10,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
41,2016,2,10,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
41,2016,2,10,10,1,0.25,84,90.0,12,70,29,Fair
41,2016,2,10,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
41,2016,2,10,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
41,2016,2,10,16,1,0.25,88,90.0,15,55,29,Fair
41,2016,2,10,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
41,2016,2,10,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
41,2016,2,10,19,0,0.5,82,90.0,12,70,29,Fair
41,2016,2,10,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
41,2016,2,10,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
41,2016,2,10,22,0,0.75,77,0.0,0,89,29,Fair
41,2016,2,10,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
41,2016,2,10,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
42,2016,2,11,1,0,1.0,75,0.0,0,89,29,Fair
42,2016,2,11,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
42,2016,2,11,4,0,0.75,75,90.0,7,89,29,Fair
42,2016,2,11,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
42,2016,2,11,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
42,2016,2,11,7,1,0.5,75,90.0,6,83,29,Fair
42,2016,2,11,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
42,2016,2,11,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
42,2016,2,11,10,1,0.25,84,90.0,12,70,29,Fair
42,2016,2,11,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
42,2016,2,11,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
42,2016,2,11,16,1,0.25,88,90.0,15,55,29,Fair
42,2016,2,11,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
42,2016,2,11,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
42,2016,2,11,19,0,0.5,82,90.0,12,70,29,Fair
42,2016,2,11,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
42,2016,2,11,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
42,2016,2,11,22,0,0.75,77,0.0,0,89,29,Fair
42,2016,2,11,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
42,2016,2,11,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
43,2016,2,12,1,0,1.0,75,0.0,0,89,29,Fair
43,2016,2,12,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
43,2016,2,12,4,0,0.75,75,90.0,7,89,29,Fair
43,2016,2,12,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
43,2016,2,12,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
43,2016,2,12,7,1,0.5,75,90.0,6,83,29,Fair
43,2016,2,12,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
43,2016,2,12,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
43,2016,2,12,10,1,0.25,84,90.0,12,70,29,Fair
43,2016,2,12,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
43,2016,2,12,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
43,2016,2,12,16,1,0.25,88,90.0,15,55,29,Fair
43,2016,2,12,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
43,2016,2,12,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
43,2016,2,12,19,0,0.5,82,90.0,12,70,29,Fair
43,2016,2,12,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
43,2016,2,12,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
43,2016,2,12,22,0,0.75,77,0.0,0,89,29,Fair
43,2016,2,12,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
43,2016,2,12,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
44,2016,2,13,1,0,1.0,75,0.0,0,89,29,Fair
44,2016,2,13,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
44,2016,2,13,4,0,0.75,75,90.0,7,89,29,Fair
44,2016,2,13,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
44,2016,2,13,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
44,2016,2,13,7,1,0.5,75,90.0,6,83,29,Fair
44,2016,2,13,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
44,2016,2,13,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
44,2016,2,13,10,1,0.25,84,90.0,12,70,29,Fair
44,2016,2,13,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
44,2016,2,13,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
44,2016,2,13,16,1,0.25,88,90.0,15,55,29,Fair
44,2016,2,13,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
44,2016,2,13,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
44,2016,2,13,19,0,0.5,82,90.0,12,70,29,Fair
44,2016,2,13,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
44,2016,2,13,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
44,2016,2,13,22,0,0.75,77,0.0,0,89,29,Fair
44,2016,2,13,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
44,2016,2,13,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
45,2016,2,14,1,0,1.0,75,0.0,0,89,29,Fair
45,2016,2,14,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
45,2016,2,14,4,0,0.75,75,90.0,7,89,29,Fair
45,2016,2,14,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
45,2016,2,14,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
45,2016,2,14,7,1,0.5,75,90.0,6,83,29,Fair
45,2016,2,14,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
45,2016,2,14,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
45,2016,2,14,10,1,0.25,84,90.0,12,70,29,Fair
45,2016,2,14,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
45,2016,2,14,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
45,2016,2,14,16,1,0.25,88,90.0,15,55,29,Fair
45,2016,2,14,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
45,2016,2,14,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
45,2016,2,14,19,0,0.5,82,90.0,12,70,29,Fair
45,2016,2,14,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
45,2016,2,14,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
45,2016,2,14,22,0,0.75,77,0.0,0,89,29,Fair
45,2016,2,14,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
45,2016,2,14,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
46,2016,2,15,1,0,1.0,75,0.0,0,89,29,Fair
46,2016,2,15,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
46,2016,2,15,4,0,0.75,75,90.0,7,89,29,Fair
46,2016,2,15,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
46,2016,2,15,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
46,2016,2,15,7,1,0.5,75,90.0,6,83,29,Fair
46,2016,2,15,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
46,2016,2,15,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
46,2016,2,15,10,1,0.25,84,90.0,12,70,29,Fair
46,2016,2,15,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
46,2016,2,15,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
46,2016,2,15,16,1,0.25,88,90.0,15,55,29,Fair
46,2016,2,15,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
46,2016,2,15,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
46,2016,2,15,19,0,0.5,82,90.0,12,70,29,Fair
46,2016,2,15,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
46,2016,2,15,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
46,2016,2,15,22,0,0.75,77,0.0,0,89,29,Fair
46,2016,2,15,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
46,2016,2,15,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
47,2016,2,16,1,0,1.0,75,0.0,0,89,29,Fair
47,2016,2,16,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
47,2016,2,16,4,0,0.75,75,90.0,7,89,29,Fair
47,2016,2,16,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
47,2016,2,16,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
47,2016,2,16,7,1,0.5,75,90.0,6,83,29,Fair
47,2016,2,16,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
47,2016,2,16,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
47,2016,2,16,10,1,0.25,84,90.0,12,70,29,Fair
47,2016,2,16,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
47,2016,2,16,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
47,2016,2,16,16,1,0.25,88,90.0,15,55,29,Fair
47,2016,2,16,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
47,2016,2,16,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
47,2016,2,16,19,0,0.5,82,90.0,12,70,29,Fair
47,2016,2,16,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
47,2016,2,16,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
47,2016,2,16,22,0,0.75,77,0.0,0,89,29,Fair
47,2016,2,16,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
47,2016,2,16,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
48,2016,2,17,1,0,1.0,75,0.0,0,89,29,Fair
48,2016,2,17,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
48,2016,2,17,4,0,0.75,75,90.0,7,89,29,Fair
48,2016,2,17,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
48,2016,2,17,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
48,2016,2,17,7,1,0.5,75,90.0,6,83,29,Fair
48,2016,2,17,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
48,2016,2,17,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
48,2016,2,17,10,1,0.25,84,90.0,12,70,29,Fair
48,2016,2,17,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
48,2016,2,17,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
48,2016,2,17,16,1,0.25,88,90.0,15,55,29,Fair
48,2016,2,17,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
48,2016,2,17,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
48,2016,2,17,19,0,0.5,82,90.0,12,70,29,Fair
48,2016,2,17,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
48,2016,2,17,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
48,2016,2,17,22,0,0.75,77,0.0,0,89,29,Fair
48,2016,2,17,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
48,2016,2,17,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
49,2016,2,18,1,0,1.0,75,0.0,0,89,29,Fair
49,2016,2,18,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
49,2016,2,18,4,0,0.75,75,90.0,7,89,29,Fair
49,2016,2,18,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
49,2016,2,18,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
49,2016,2,18,7,1,0.5,75,90.0,6,83,29,Fair
49,2016,2,18,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
49,2016,2,18,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
49,2016,2,18,10,1,0.25,84,90.0,12,70,29,Fair
49,2016,2,18,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
49,2016,2,18,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
49,2016,2,18,16,1,0.25,88,90.0,15,55,29,Fair
49,2016,2,18,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
49,2016,2,18,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
49,2016,2,18,19,0,0.5,82,90.0,12,70,29,Fair
49,2016,2,18,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
49,2016,2,18,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
49,2016,2,18,22,0,0.75,77,0.0,0,89,29,Fair
49,2016,2,18,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
49,2016,2,18,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
50,2016,2,19,1,0,1.0,75,0.0,0,89,29,Fair
50,2016,2,19,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
50,2016,2,19,4,0,0.75,75,90.0,7,89,29,Fair
50,2016,2,19,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
50,2016,2,19,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
50,2016,2,19,7,1,0.5,75,90.0,6,83,29,Fair
50,2016,2,19,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
50,2016,2,19,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
50,2016,2,19,10,1,0.25,84,90.0,12,70,29,Fair
50,2016,2,19,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
50,2016,2,19,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
50,2016,2,19,16,1,0.25,88,90.0,15,55,29,Fair
50,2016,2,19,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
50,2016,2,19,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
50,2016,2,19,19,0,0.5,82,90.0,12,70,29,Fair
50,2016,2,19,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
50,2016,2,19,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
50,2016,2,19,22,0,0.75,77,0.0,0,89,29,Fair
50,2016,2,19,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
50,2016,2,19,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
51,2016,2,20,1,0,1.0,75,0.0,0,89,29,Fair
51,2016,2,20,2,0,0.9166666666666666,75,0.0,0,89,29,Fair
51,2016,2,20,4,0,0.75,75,90.0,7,89,29,Fair
51,2016,2,20,5,0,0.6666666666666666,75,90.0,6,89,29,Fair
51,2016,2,20,6,0,0.5833333333333334,75,90.0,6,89,29,Fair
51,2016,2,20,7,1,0.5,75,90.0,6,83,29,Fair
51,2016,2,20,8,1,0.4166666666666667,73,0.0,0,94,29,Fair
51,2016,2,20,9,1,0.3333333333333333,81,90.0,3,79,29,Fair
51,2016,2,20,10,1,0.25,84,90.0,12,70,29,Fair
51,2016,2,20,14,1,0.08333333333333333,90,90.0,16,55,29,Partly Cloudy
51,2016,2,20,15,1,0.16666666666666666,90,90.0,15,52,29,Fair
51,2016,2,20,16,1,0.25,88,90.0,15,55,29,Fair
51,2016,2,20,17,1,0.3333333333333333,88,90.0,15,55,29,Fair
51,2016,2,20,18,1,0.4166666666666667,84,112.5,13,66,29,Fair
51,2016,2,20,19,0,0.5,82,90.0,12,70,29,Fair
51,2016,2,20,20,0,0.5833333333333334,79,90.0,8,83,29,Fair
51,2016,2,20,21,0,0.6666666666666666,79,90.0,6,83,29,Fair
51,2016,2,20,22,0,0.75,77,0.0,0,89,29,Fair
51,2016,2,20,23,0,0.8333333333333334,77,90.0,5,89,29,Fair
51,2016,2,20,24,0,0.9166666666666666,79,90.0,5,83,29,Light Rain Shower
